order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_speed,discount_bucket,total_cost_ratio,order_value_segment,returned_flag,past_orders,past_returns,product_orders_cum,product_returns_cum,product_return_rate,days_since_last_order,last_return_date,days_since_last_return,returns_last3,category_return_rate,delivery_speed_bucket,discount_category,price_per_unit,customer_tenure_days,order_month,order_weekday
O103689,C17353,P220014,Sports,11.76,0.0,2,UPI,2024-11-29,4,North,No,23.52,5.26,1.8,65,Male,4,No Discount,0.21451876019575855,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,5.88,0,11,4
O110600,C16801,P207420,Electronics,183.45,0.05,1,COD,2024-11-29,5,South,No,174.28,7.28,13.63,46,Male,5,Low Discount,0.04153354632587859,Mid Value,0,2,0,3,0,0.0,35.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,183.45,334,11,4
O119620,C10345,P219054,Toys,108.11,0.0,1,Credit Card,2024-11-29,4,North,No,108.11,4.95,38.29,55,Female,4,No Discount,0.04536706076436624,Mid Value,0,1,0,1,1,1.0,421.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,108.11,421,11,4
O129819,C17624,P214996,Grocery,16.26,0.05,1,UPI,2024-11-29,4,Central,No,15.45,4.05,-2.81,49,Male,4,Low Discount,0.24620060790273557,Low Value,0,1,0,1,0,0.0,52.0,,9999.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,16.26,52,11,4
O116197,C17252,P205468,Toys,3.61,0.05,1,Debit Card,2024-11-29,4,South,No,3.43,3.11,-1.74,54,Male,4,Low Discount,0.7020316027088036,Low Value,0,2,0,1,0,0.0,173.0,,9999.0,0.0,0.04944666823640217,Normal,Low Discount_Toys,3.61,247,11,4
O123391,C13715,P202139,Home,413.55,0.05,4,Wallet,2024-11-29,4,West,No,1571.49,11.79,428.23,60,Male,4,Low Discount,0.0074976629422126686,Very High,0,0,0,0,1,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,103.3875,0,11,4
O103687,C16279,P218262,Grocery,5.16,0.1,2,COD,2024-11-29,3,Central,No,9.29,3.48,-2.74,27,Female,3,Low Discount,0.3381924198250729,Low Value,0,1,0,1,0,0.0,417.0,,9999.0,0.0,0.013060620995564317,Fast,Low Discount_Grocery,2.58,417,11,4
O108168,C12105,P213754,Home,154.74,0.15,3,Debit Card,2024-11-29,5,East,No,394.59,10.01,100.48,27,Female,5,High Discount,0.025303976339139007,High Value,0,5,0,2,0,0.0,91.0,,9999.0,0.0,0.05649717514124294,Normal,High Discount_Home,51.580000000000005,374,11,4
O131959,C10094,P243164,Home,89.13,0.0,2,COD,2024-11-29,5,East,No,178.26,3.84,46.07,47,Female,5,No Discount,0.02142139908512775,Mid Value,0,2,0,0,0,0.0,111.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,44.565,224,11,4
O100103,C15675,P206575,Toys,36.89,0.15,1,Credit Card,2024-11-29,6,East,No,31.36,3.99,8.55,47,Female,6,High Discount,0.12330037082818295,Low Value,0,1,0,3,0,0.0,304.0,,9999.0,0.0,0.04944666823640217,Slow,High Discount_Toys,36.89,304,11,4
O123757,C14896,P206960,Fashion,44.88,0.0,4,Credit Card,2024-11-29,5,West,No,179.52,8.25,54.58,33,Female,5,No Discount,0.04570130733436738,Mid Value,0,0,0,2,0,0.0,9999.0,,9999.0,1.0,0.0828269907259354,Normal,No Discount_Fashion,11.22,0,11,4
O103525,C10365,P249835,Beauty,31.13,0.0,2,Credit Card,2024-11-29,5,South,No,62.26,7.46,20.56,46,Male,5,No Discount,0.117926019601644,Mid Value,0,2,0,0,0,0.0,73.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,15.565,362,11,4
O130949,C16952,P201415,Beauty,12.28,0.0,3,Debit Card,2024-11-29,5,West,No,36.84,6.47,10.11,44,Female,5,No Discount,0.17098308668076106,Low Value,0,3,0,1,0,0.0,0.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,4.093333333333333,402,11,4
O121082,C12204,P207353,Fashion,52.0,0.15,1,Wallet,2024-11-29,3,North,No,44.2,4.46,11.01,51,Male,3,High Discount,0.09867256637168141,Low Value,0,2,0,1,0,0.0,119.0,,9999.0,0.0,0.0828269907259354,Fast,High Discount_Fashion,52.0,143,11,4
O134098,C11720,P246385,Beauty,17.03,0.15,1,Debit Card,2024-11-30,8,Central,No,14.48,3.44,3.08,36,Male,8,High Discount,0.2222222222222222,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Very Slow,High Discount_Beauty,17.03,0,11,5
O127555,C15301,P248512,Toys,7.62,0.0,2,UPI,2024-11-30,5,East,Yes,15.24,3.39,2.71,28,Male,5,No Discount,0.208743842364532,Low Value,1,2,0,0,0,0.0,44.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,3.81,163,11,5
O124197,C16499,P232158,Beauty,31.77,0.1,3,Debit Card,2024-11-30,6,West,No,85.78,6.0,32.6,59,Male,6,Low Discount,0.06914035492048859,Mid Value,0,6,1,0,1,0.0,40.0,2024-02-18,286.0,0.0,0.03777723616865708,Slow,Low Discount_Beauty,10.59,436,11,5
O112801,C14234,P211237,Fashion,59.51,0.0,2,COD,2024-11-30,5,East,No,119.02,5.3,36.36,44,Male,5,No Discount,0.044159306782202964,Mid Value,0,2,1,0,0,0.0,45.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,29.755,401,11,5
O104280,C13808,P209070,Fashion,22.46,0.15,1,Debit Card,2024-11-30,6,East,No,19.09,3.58,3.1,59,Male,6,High Discount,0.17819810851169737,Low Value,0,2,0,0,0,0.0,122.0,,9999.0,0.0,0.0828269907259354,Slow,High Discount_Fashion,22.46,336,11,5
O128735,C10796,P218537,Electronics,730.9,0.0,2,UPI,2024-11-30,4,North,No,1461.8,10.35,165.07,42,Male,4,No Discount,0.007075471698113208,Very High,0,4,0,1,0,0.0,54.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,365.45,400,11,5
O113711,C10012,P207880,Grocery,11.99,0.05,3,Credit Card,2024-11-30,8,West,No,34.17,6.55,-3.82,49,Male,8,Low Discount,0.18623827125390957,Low Value,0,3,0,0,0,0.0,306.0,,9999.0,0.0,0.013060620995564317,Very Slow,Low Discount_Grocery,3.9966666666666666,361,11,5
O121059,C15651,P231579,Home,134.95,0.0,1,UPI,2024-11-30,3,North,No,134.95,8.14,29.65,48,Other,3,No Discount,0.0598749540272159,Mid Value,0,2,0,1,0,0.0,77.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,134.95,205,11,5
O112040,C16123,P206486,Home,45.92,0.0,1,Debit Card,2024-11-30,3,North,No,45.92,4.93,7.93,39,Male,3,No Discount,0.10507246376811594,Low Value,0,3,0,4,0,0.0,112.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,45.92,409,11,5
O133693,C15392,P227167,Home,385.1,0.0,1,Credit Card,2024-11-30,3,North,No,385.1,9.92,97.91,49,Male,3,No Discount,0.02569282569282569,High Value,0,4,0,0,0,0.0,17.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,385.1,409,11,5
O126434,C15230,P214758,Toys,9.8,0.0,1,Debit Card,2024-11-30,4,Central,No,9.8,2.91,1.01,48,Male,4,No Discount,0.26944444444444443,Low Value,0,3,0,0,0,0.0,169.0,2024-04-22,222.0,1.0,0.04944666823640217,Normal,No Discount_Toys,9.8,222,11,5
O111130,C12752,P242420,Sports,100.49,0.0,1,Credit Card,2024-11-30,5,East,No,100.49,7.1,23.05,65,Male,5,No Discount,0.06995763129372352,Mid Value,0,2,1,0,0,0.0,6.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,100.49,294,11,5
O109059,C17090,P203069,Beauty,3.43,0.1,1,Debit Card,2024-11-30,6,East,No,3.09,1.12,0.27,21,Male,6,Low Discount,0.273838630806846,Low Value,0,3,0,0,0,0.0,191.0,,9999.0,0.0,0.03777723616865708,Slow,Low Discount_Beauty,3.43,357,11,5
O125655,C17551,P203911,Electronics,1112.08,0.1,4,Debit Card,2024-11-30,7,East,No,4003.49,12.59,467.83,32,Female,7,Low Discount,0.003143970892672975,Very High,0,2,0,3,0,0.0,21.0,,9999.0,0.0,0.07297734627831715,Slow,Low Discount_Electronics,278.02,23,11,5
O117181,C11551,P246839,Grocery,13.94,0.05,1,Credit Card,2024-11-30,4,West,No,13.24,4.54,-3.48,33,Male,4,Low Discount,0.3188202247191011,Low Value,0,2,0,0,0,0.0,56.0,,9999.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,13.94,342,11,5
O108029,C15197,P237018,Beauty,30.16,0.2,1,Debit Card,2024-11-30,6,South,No,24.13,4.28,6.58,38,Female,6,High Discount,0.17031436530043775,Low Value,0,1,0,1,0,0.0,298.0,,9999.0,0.0,0.03777723616865708,Slow,High Discount_Beauty,30.16,298,11,5
O106093,C14164,P209776,Sports,266.31,0.0,1,Debit Card,2024-11-30,4,West,No,266.31,8.64,71.25,20,Female,4,No Discount,0.03232202311922487,High Value,0,2,0,0,0,0.0,58.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,266.31,134,11,5
O123396,C15057,P224432,Toys,20.26,0.0,2,Wallet,2024-11-30,5,East,No,40.52,5.73,10.48,33,Male,5,No Discount,0.13800578034682082,Low Value,0,3,0,3,0,0.0,61.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,10.13,146,11,5
O104941,C14114,P203901,Home,29.66,0.1,1,Debit Card,2024-11-30,6,East,No,26.69,4.75,2.72,40,Male,6,Low Discount,0.17154207295052365,Low Value,0,4,0,0,1,0.0,72.0,,9999.0,0.0,0.05649717514124294,Slow,Low Discount_Home,29.66,234,11,5
O131394,C15404,P230264,Beauty,16.9,0.05,1,Wallet,2024-11-30,6,East,No,16.05,3.99,3.23,37,Male,6,Low Discount,0.23401759530791788,Low Value,0,4,0,0,0,0.0,31.0,,9999.0,0.0,0.03777723616865708,Slow,Low Discount_Beauty,16.9,338,11,5
O111339,C17805,P241596,Electronics,179.37,0.05,4,Credit Card,2024-11-30,6,East,No,681.61,9.3,72.49,65,Female,6,Low Discount,0.01362417778819531,Very High,0,4,0,2,0,0.0,61.0,,9999.0,0.0,0.07297734627831715,Slow,Low Discount_Electronics,44.8425,392,11,5
O126182,C13109,P248993,Fashion,57.8,0.15,1,UPI,2024-11-30,3,North,No,49.13,5.34,11.86,55,Female,3,High Discount,0.10652304009575105,Low Value,0,4,0,1,0,0.0,48.0,,9999.0,0.0,0.0828269907259354,Fast,High Discount_Fashion,57.8,433,11,5
O115089,C14114,P225440,Fashion,41.19,0.1,2,COD,2024-11-30,4,South,No,74.14,6.02,19.93,45,Male,4,Low Discount,0.08011711471919084,Mid Value,0,5,0,0,0,0.0,0.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,20.595,234,11,5
O126576,C13116,P210587,Beauty,20.94,0.0,1,Debit Card,2024-11-30,5,East,No,20.94,3.65,5.77,41,Female,5,No Discount,0.16636280765724704,Low Value,0,2,0,0,0,0.0,212.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,20.94,412,11,5
O134446,C13301,P243124,Grocery,30.88,0.0,2,Credit Card,2024-11-30,4,West,No,61.76,5.85,-0.91,61,Male,4,No Discount,0.09321223709369024,Mid Value,0,3,0,1,0,0.0,264.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,15.44,443,11,5
O121976,C15573,P239880,Beauty,33.46,0.0,3,COD,2024-11-30,4,Central,No,100.38,5.92,39.25,49,Female,4,No Discount,0.05839416058394161,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,11.153333333333334,0,11,5
O107334,C12230,P228917,Grocery,9.58,0.0,1,Debit Card,2024-11-30,5,East,No,9.58,3.26,-2.49,55,Other,5,No Discount,0.30812854442344045,Low Value,0,1,0,1,0,0.0,435.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,9.58,435,11,5
O130414,C16870,P218171,Grocery,27.79,0.05,1,Credit Card,2024-11-30,6,East,No,26.4,5.06,-2.95,69,Male,6,Low Discount,0.18467153284671534,Low Value,0,1,0,0,0,0.0,300.0,,9999.0,0.0,0.013060620995564317,Slow,Low Discount_Grocery,27.79,300,11,5
O133730,C17962,P214132,Toys,3.06,0.1,1,Credit Card,2024-11-30,3,Central,No,2.75,1.32,-0.22,62,Male,3,Low Discount,0.35200000000000004,Low Value,0,3,0,0,0,0.0,37.0,,9999.0,0.0,0.04944666823640217,Fast,Low Discount_Toys,3.06,70,11,5
O115362,C14687,P213596,Sports,11.65,0.0,2,Credit Card,2024-11-30,5,Central,No,23.3,4.04,2.95,18,Female,5,No Discount,0.1662551440329218,Low Value,0,5,0,0,0,0.0,5.0,2024-01-09,326.0,1.0,0.0493886358187485,Normal,No Discount_Sports,5.825,397,11,5
O119337,C15659,P243951,Grocery,1.27,0.0,1,Debit Card,2024-11-30,4,Central,No,1.27,0.0,0.1,49,Male,4,No Discount,0.0,Low Value,0,1,2,0,0,0.0,330.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,1.27,330,11,5
O105749,C15679,P215704,Beauty,8.41,0.1,1,Credit Card,2024-11-30,5,West,No,7.57,5.44,-2.03,36,Female,5,Low Discount,0.6347724620770129,Low Value,0,6,0,0,0,0.0,80.0,2024-08-09,113.0,1.0,0.03777723616865708,Normal,Low Discount_Beauty,8.41,359,11,5
O116470,C16351,P232297,Beauty,3.17,0.2,1,UPI,2024-11-30,4,West,No,2.54,1.99,-0.85,52,Female,4,High Discount,0.5621468926553672,Low Value,0,2,1,0,0,0.0,25.0,,9999.0,0.0,0.03777723616865708,Normal,High Discount_Beauty,3.17,418,11,5
O131218,C15248,P236152,Grocery,17.59,0.15,1,COD,2024-11-30,6,South,No,14.95,3.54,-2.34,43,Female,6,High Discount,0.2219435736677116,Low Value,0,4,0,1,0,0.0,100.0,,9999.0,0.0,0.013060620995564317,Slow,High Discount_Grocery,17.59,294,11,5
O115216,C11234,P217007,Home,44.5,0.0,4,Credit Card,2024-11-30,4,Central,No,178.0,8.83,41.01,46,Male,4,No Discount,0.04932960893854749,Mid Value,0,0,0,1,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,11.125,0,11,5
O101693,C14895,P230785,Electronics,473.29,0.0,1,Debit Card,2024-11-30,7,East,No,473.29,8.27,48.52,60,Male,7,No Discount,0.017436589428408776,High Value,0,3,0,0,0,0.0,43.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,473.29,169,11,5
O109605,C10495,P225982,Electronics,178.11,0.0,4,Debit Card,2024-12-01,4,West,No,712.44,10.92,74.57,21,Male,4,No Discount,0.01530612244897959,Very High,0,2,0,0,0,0.0,323.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,44.5275,416,12,6
O118262,C12735,P241590,Electronics,269.47,0.0,1,Credit Card,2024-12-01,4,South,No,269.47,8.56,23.78,68,Female,4,No Discount,0.03164861167597145,High Value,0,2,0,0,0,0.0,241.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,269.47,439,12,6
O116582,C12394,P247904,Home,23.23,0.05,1,COD,2024-12-01,4,South,No,22.07,4.84,1.34,51,Female,4,Low Discount,0.20979627221499783,Low Value,0,3,0,0,0,0.0,85.0,2024-02-01,304.0,1.0,0.05649717514124294,Normal,Low Discount_Home,23.23,346,12,6
O105084,C15835,P207575,Home,165.41,0.15,2,UPI,2024-12-01,6,East,Yes,281.2,8.07,70.67,38,Female,6,High Discount,0.028596739900779593,High Value,1,3,1,1,0,0.0,251.0,2024-03-25,251.0,1.0,0.05649717514124294,Slow,High Discount_Home,82.705,418,12,6
O114925,C15052,P230905,Fashion,90.66,0.05,2,Debit Card,2024-12-01,5,East,No,172.25,8.33,51.96,45,Male,5,Low Discount,0.04808080808080808,Mid Value,0,0,2,1,1,1.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,45.33,0,12,6
O112986,C15322,P241532,Beauty,28.84,0.0,1,COD,2024-12-01,6,East,No,28.84,4.53,8.45,18,Male,6,No Discount,0.15180965147453085,Low Value,0,3,0,0,0,0.0,59.0,,9999.0,0.0,0.03777723616865708,Slow,No Discount_Beauty,28.84,387,12,6
O131770,C13274,P237696,Fashion,35.62,0.0,1,Wallet,2024-12-01,6,South,No,35.62,5.01,7.46,27,Female,6,No Discount,0.13681048607318405,Low Value,0,1,0,1,0,0.0,303.0,,9999.0,0.0,0.0828269907259354,Slow,No Discount_Fashion,35.62,303,12,6
O117882,C12209,P200017,Home,218.12,0.0,1,Credit Card,2024-12-01,5,West,No,218.12,7.87,53.2,49,Female,5,No Discount,0.03591639284410369,High Value,0,1,0,0,0,0.0,203.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,218.12,203,12,6
O113114,C14263,P210411,Home,235.82,0.0,1,UPI,2024-12-01,5,West,Yes,235.82,9.37,56.66,35,Female,5,No Discount,0.039565915040959375,High Value,1,3,0,1,0,0.0,173.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,235.82,240,12,6
O125179,C12779,P206635,Beauty,13.98,0.2,1,PayPal,2024-12-01,4,Central,No,11.18,4.48,0.55,35,Female,4,High Discount,0.36781609195402304,Low Value,0,8,1,1,1,1.0,18.0,,9999.0,0.0,0.03777723616865708,Normal,High Discount_Beauty,13.98,292,12,6
O126644,C11771,P207368,Sports,54.78,0.0,1,Credit Card,2024-12-01,5,South,No,54.78,6.55,9.88,66,Female,5,No Discount,0.11742560057368231,Mid Value,0,1,0,0,0,0.0,200.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,54.78,200,12,6
O102970,C10140,P237063,Fashion,11.94,0.1,1,Credit Card,2024-12-01,5,North,No,10.75,3.1,0.66,19,Male,5,Low Discount,0.26382978723404255,Low Value,0,1,0,0,0,0.0,408.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,11.94,408,12,6
O128245,C13093,P236884,Beauty,50.43,0.05,3,UPI,2024-12-01,5,North,No,143.73,6.44,58.24,55,Male,5,Low Discount,0.044496648932495,Mid Value,0,4,0,1,0,0.0,82.0,,9999.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,16.81,407,12,6
O103214,C15280,P249869,Fashion,11.21,0.05,1,Debit Card,2024-12-01,5,East,No,10.65,2.5,1.23,38,Female,5,Low Discount,0.2145922746781116,Low Value,0,5,0,0,0,0.0,228.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,11.21,430,12,6
O124646,C13059,P249504,Electronics,746.01,0.0,1,UPI,2024-12-01,5,East,No,746.01,10.68,78.84,65,Female,5,No Discount,0.014296997362819775,Very High,0,1,0,1,0,0.0,124.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,746.01,124,12,6
O110293,C16671,P226595,Electronics,1331.38,0.05,1,Wallet,2024-12-01,4,West,No,1264.81,11.5,140.28,32,Male,4,Low Discount,0.009085091759426771,Very High,0,4,0,0,0,0.0,237.0,2024-03-18,258.0,1.0,0.07297734627831715,Normal,Low Discount_Electronics,1331.38,360,12,6
O116862,C16418,P209964,Toys,13.86,0.05,1,PayPal,2024-12-01,6,East,No,13.17,4.46,0.81,29,Female,6,Low Discount,0.3147494707127735,Low Value,0,0,1,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Slow,Low Discount_Toys,13.86,0,12,6
O106935,C14106,P226940,Home,33.54,0.1,1,UPI,2024-12-01,6,East,No,30.19,5.88,2.57,19,Female,6,Low Discount,0.18852196216736133,Low Value,0,1,0,0,0,0.0,109.0,,9999.0,0.0,0.05649717514124294,Slow,Low Discount_Home,33.54,109,12,6
O117499,C12340,P205749,Sports,66.99,0.0,3,Debit Card,2024-12-01,6,South,No,200.97,8.03,52.26,29,Female,6,No Discount,0.03975837995741942,High Value,0,2,0,0,0,0.0,289.0,,9999.0,0.0,0.0493886358187485,Slow,No Discount_Sports,22.33,431,12,6
O102527,C11895,P215238,Home,28.79,0.0,2,Debit Card,2024-12-01,4,Central,No,57.58,5.35,10.77,24,Male,4,No Discount,0.09132809832707409,Mid Value,0,3,0,2,0,0.0,65.0,2024-09-17,75.0,1.0,0.05649717514124294,Normal,No Discount_Home,14.395,207,12,6
O101753,C14242,P245032,Grocery,22.52,0.1,1,UPI,2024-12-01,6,Central,No,20.27,1.96,-0.34,45,Female,6,Low Discount,0.0921485660554772,Low Value,0,1,1,0,0,0.0,374.0,,9999.0,0.0,0.013060620995564317,Slow,Low Discount_Grocery,22.52,374,12,6
O127979,C15995,P216000,Grocery,14.65,0.0,2,UPI,2024-12-01,5,South,No,29.3,4.6,-2.26,25,Female,5,No Discount,0.1518151815181518,Low Value,0,2,0,0,0,0.0,45.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,7.325,61,12,6
O115400,C14261,P249757,Home,16.46,0.0,1,Debit Card,2024-12-01,3,North,Yes,16.46,3.26,1.35,66,Female,3,No Discount,0.18671248568155782,Low Value,1,3,0,0,0,0.0,225.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,16.46,421,12,6
O129801,C13429,P203245,Grocery,36.69,0.0,5,Credit Card,2024-12-01,4,South,No,183.45,6.67,8.01,57,Male,4,No Discount,0.03616156139875305,Mid Value,0,1,1,0,1,0.0,85.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,7.337999999999999,85,12,6
O118358,C10248,P225674,Toys,34.62,0.15,3,Debit Card,2024-12-01,4,Central,No,88.28,5.57,29.74,59,Male,4,High Discount,0.06238799283154122,Mid Value,0,1,0,1,0,0.0,219.0,,9999.0,0.0,0.04944666823640217,Normal,High Discount_Toys,11.54,219,12,6
O100060,C13890,P211323,Fashion,14.91,0.0,1,UPI,2024-12-01,5,West,No,14.91,4.93,0.29,69,Male,5,No Discount,0.3098680075424261,Low Value,0,2,0,1,0,0.0,108.0,2024-08-15,108.0,1.0,0.0828269907259354,Normal,No Discount_Fashion,14.91,216,12,6
O110578,C14911,P201026,Sports,92.51,0.0,2,COD,2024-12-01,4,South,No,185.02,8.12,47.39,19,Male,4,No Discount,0.04365122029889259,Mid Value,0,2,1,1,0,0.0,117.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,46.255,156,12,6
O124491,C13283,P228201,Fashion,88.52,0.05,3,Credit Card,2024-12-01,4,North,No,252.28,8.86,79.44,44,Male,4,Low Discount,0.03498104864181933,High Value,0,4,0,0,0,0.0,189.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,29.506666666666664,372,12,6
O127413,C15216,P228999,Fashion,192.21,0.0,3,Wallet,2024-12-01,5,South,No,576.63,9.54,192.28,65,Female,5,No Discount,0.016515762685456088,Very High,0,1,0,0,0,0.0,436.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,64.07000000000001,436,12,6
O126451,C11071,P205306,Sports,82.58,0.0,1,Credit Card,2024-12-01,5,South,No,82.58,7.66,17.11,41,Female,5,No Discount,0.09164871978942331,Mid Value,0,1,0,0,0,0.0,154.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,82.58,154,12,6
O118273,C10367,P208463,Beauty,31.17,0.0,3,Wallet,2024-12-01,4,South,No,93.51,6.6,35.48,55,Female,4,No Discount,0.06983388001269707,Mid Value,0,1,0,0,0,0.0,228.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,10.39,228,12,6
O115379,C16769,P234873,Electronics,483.41,0.0,2,UPI,2024-12-01,3,North,No,966.82,10.39,105.63,54,Female,3,No Discount,0.01073546733896799,Very High,0,1,0,0,0,0.0,13.0,,9999.0,0.0,0.07297734627831715,Fast,No Discount_Electronics,241.705,13,12,6
O110171,C17006,P211895,Electronics,224.17,0.0,1,Credit Card,2024-12-01,4,South,No,224.17,8.41,18.49,60,Male,4,No Discount,0.03734955811164898,High Value,0,3,0,0,0,0.0,119.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,224.17,259,12,6
O101856,C13472,P216923,Electronics,376.67,0.0,1,UPI,2024-12-01,6,East,No,376.67,8.25,36.95,27,Female,6,No Discount,0.021844467392167763,High Value,0,3,0,0,0,0.0,222.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,376.67,388,12,6
O121624,C10148,P219946,Electronics,98.66,0.0,2,Credit Card,2024-12-01,7,East,No,197.32,7.59,16.09,48,Female,7,No Discount,0.03827148043565954,Mid Value,0,3,0,0,0,0.0,131.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,49.33,429,12,6
O115758,C14673,P216918,Beauty,9.53,0.0,1,Debit Card,2024-12-01,4,Central,No,9.53,4.72,-0.43,54,Male,4,No Discount,0.4482431149097816,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,9.53,0,12,6
O127514,C14145,P201450,Fashion,20.5,0.1,1,Credit Card,2024-12-01,3,North,No,18.45,4.17,2.29,29,Female,3,Low Discount,0.21439588688946015,Low Value,0,3,0,0,0,0.0,231.0,2024-03-06,270.0,1.0,0.0828269907259354,Fast,Low Discount_Fashion,20.5,367,12,6
O123816,C13577,P206572,Electronics,817.78,0.0,1,COD,2024-12-01,4,Central,No,817.78,11.9,86.23,55,Male,4,No Discount,0.014533818608173137,Very High,0,3,1,2,0,0.0,47.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,817.78,427,12,6
O105809,C13171,P231485,Fashion,14.11,0.1,1,PayPal,2024-12-01,7,West,No,12.7,2.73,1.71,69,Male,7,Low Discount,0.19927007299270075,Low Value,0,2,0,1,0,0.0,98.0,,9999.0,0.0,0.0828269907259354,Slow,Low Discount_Fashion,14.11,372,12,6
O120839,C17791,P237928,Electronics,625.6,0.0,1,COD,2024-12-01,6,South,No,625.6,8.52,66.55,52,Female,6,No Discount,0.013597191190552185,Very High,0,1,0,0,0,0.0,190.0,2024-05-25,190.0,1.0,0.07297734627831715,Slow,No Discount_Electronics,625.6,190,12,6
O109506,C13644,P219098,Electronics,362.34,0.0,1,PayPal,2024-12-02,7,West,No,362.34,9.31,34.17,45,Male,7,No Discount,0.025623383057191616,High Value,0,0,1,0,0,0.0,9999.0,,9999.0,1.0,0.07297734627831715,Slow,No Discount_Electronics,362.34,0,12,0
O124007,C12288,P241354,Sports,75.84,0.0,1,Credit Card,2024-12-02,6,East,No,75.84,6.77,15.98,41,Female,6,No Discount,0.08810515356585111,Mid Value,0,2,0,1,0,0.0,278.0,2024-01-30,307.0,1.0,0.0493886358187485,Slow,No Discount_Sports,75.84,307,12,0
O112551,C13498,P246925,Home,315.56,0.0,1,Credit Card,2024-12-02,7,East,No,315.56,8.52,79.84,56,Female,7,No Discount,0.026914329037149354,High Value,0,3,1,0,0,0.0,257.0,,9999.0,0.0,0.05649717514124294,Slow,No Discount_Home,315.56,381,12,0
O108530,C11353,P217623,Electronics,491.43,0.0,1,Wallet,2024-12-02,3,Central,No,491.43,8.16,50.81,33,Female,3,No Discount,0.016570883171212154,High Value,0,5,0,0,0,0.0,33.0,,9999.0,0.0,0.07297734627831715,Fast,No Discount_Electronics,491.43,404,12,0
